,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
161,161,13d1427b-1f65-465d-9339-4a6da00e8e70,Harry76,https://play-lh.googleusercontent.com/a/ACg8ocLSiEFtsjwGq7HDBwChSb7Di7f4VIxZ9MZeErdsqn4THw=mo,버퍼링이 너무 심합니다 영상 시청이 불가능할 정도입니다. 트위치에서는 버퍼링 없이 잘 시청해 왔습니다만 치지직은 버퍼링이 계속 생기네요..,1,3,2.3.0,2024-02-26 11:57:01,,,2.3.0
162,162,72ac45dd-c31c-40a1-896b-28e19a026684,노브리,https://play-lh.googleusercontent.com/a/ACg8ocLYEAK9OtP3iKX7i8QJuL7b5tGQYkgBzR8ZgSwFKcaJvQ=mo,타이머 기능 추가됬으면 좋겠습니다. 잠들때 켜두고 들으면서 자는 경우가 많은데 일정시간 지나면 꺼지거나 음소거 되는 기능이 있었으면 좋겠습니다.,4,0,2.3.0,2024-02-27 03:12:29,,,2.3.0
163,163,1f884941-2047-4acd-a2e8-2eded3823ef9,서한솔,https://play-lh.googleusercontent.com/a/ACg8ocJVUdllb11t5Gzs7v-GAr5LVq4aVtFMjwsHCa7Fghm1=mo,다크모드 고정인게 불편합니다. 라이트모드 설정 추가는 코드 꼬일일도 없을거고 개발하기 쉬운데 정식출시 전에 꼭 내주세요 그리고 차단한 유저가 방송을 켰는지도 알고싶지 않은데 전체보기로 정렬해보면 차단한 유저의 영상입니다. 라고 뜨는거 좀 수정 부탁드려요,3,0,2.3.0,2024-02-27 05:32:11,,,2.3.0
164,164,bb2124f1-fba7-4e00-b849-db34d654bef5,물레,https://play-lh.googleusercontent.com/a-/ALV-UjWIwCqXimnUOLLWqI4HL0jJ2eyp-rslpxxoAczdDb9yoQ,암만 베타라지만 무슨 홈 화면 가로모드조차 지원을 안함? 저녁시간 버퍼링 심해지는건 개선될지 모르겠는데 더블탭 채팅 나오는것도 좀 넣으면 좋겠고 제일 걱정되는건 지금은 수위괜찮다 어쩌고 하는데 국감 불려가고 뉴스에 선정적 어쩌구 얘기나 페미맷돼지들 쿵쾅거리며 발광하면 그것도 걱정임,1,1,2.3.0,2024-02-27 06:24:08,,,2.3.0
165,165,b9e4049f-3cc6-43c4-8363-222318776440,국승범,https://play-lh.googleusercontent.com/a/ACg8ocKx95U1BbliFyKd7ZZ1JZ15zcoy9uJNMtKBP2L5nOk0MQ=mo,치지직 업데이트 이후부터 태블릿에서 화질 변경을 하려고하면 화면만 어두워지고 화면을 한번 돌린후 화면 최소화를 한 뒤에 다시 키워야 화질 설정이 가능한데 업데이트 오류인가요?,2,2,2.3.0,2024-02-27 06:02:46,"안녕하세요. 치지직 안드로이드 개발팀 입니다.
현재 테스터분들의 참여로 원인이 파악되었으며 곧 수정 될 예정입니다.
소중한 의견 감사합니다.",2024-02-28 07:50:32,2.3.0
166,166,02318dea-4186-4136-ba09-a05860834b24,신세환,https://play-lh.googleusercontent.com/a/ACg8ocLykKDuR6D8X78BDMsolgv9wCc-vuZVPQXUo_0hlsQw=mo,차지직 생방보는데 렉때문에 자주 끊기고 강제종료가 되는일이 자주 일어남. 개선이 필요함. 그리고 시도때도없이 버퍼링이 자주 일어남. 아프리카하고 경쟁하기에 부족한점이 많음.,1,3,2.3.0,2024-02-29 06:25:31,,,2.3.0
167,167,98f21d9d-9aec-4937-9799-7dbffc9218ce,Defo Kor,https://play-lh.googleusercontent.com/a-/ALV-UjUJsBvFeRCYpQU5Y0aq-C6FmvRjbcQO8d6tXlTfmKwzAfI,"제일 큰 장점은 아무래도 네이버 페이 포인트와 연동되어 편하고 유저들에게 경제적으로 도움되는 시스템이라는 점입니다. 더불어 정말 대단한게 타 플랫폼과 다르게 베타서비스때 유저들의 피드백을 적극 반영한다는 점이 두드러집니다. 특히 불편했던 채팅창 부분을 하루만에 즉시 수정한 점, 베타버전인데도 불구하고 가면갈수록 좋아지는 화질/딜레이 개선 등이 너무 마음에 듭니다. 부가적으로 타 플랫폼과 같이 무분별한 노출 영상을 제재하고 게임 위주의 플랫폼이라는 점에서 젊은 층과 함께 트렌드를 이끌어 갈 것이라 생각됩니다.",5,2,2.0.2,2023-12-22 09:31:22,,,2.0.2
168,168,57cf94b4-1a23-4808-a8f0-74be80be955b,김지우,https://play-lh.googleusercontent.com/a/ACg8ocInctDtc875YWdUhDZbJqx-JMcDOIKPIWlYcaNsMf_8=mo,팔로잉채널들이 무슨 방송하고있는지 알수없음. 디자이너의 의도가 궁금함. 팔로잉채널들이 무슨방송하는지 인스타 스토리 형태로 하나하나 열어봐야하는데 피로하다. 또한 버퍼링 걸렸을시 화질설정또한 먹통이 되어 원활한 연결을 위해서 화질을 낮추는 등의 선택을 하지못하고 꼼짝없이 기다려야함.,1,7,2.2.0,2024-01-29 17:27:02,,,2.2.0
169,169,59bb1c71-dc82-41b1-9ba1-a1770decba2a,조은예 / 나쁜예,https://play-lh.googleusercontent.com/a-/ALV-UjXyAkAKT8GlesTxozf8a002UfIM2tHeZQqkY0VZ1CmL-Us,"속도는 확실히 좋아서 유튭에서 갈아탓는데 후원할때 퀘스트, 랜덤 뽑기, 문제풀기 등등 그런게 많이 생겼으면 좋겠습니다. 그리고 멤버십 가입하는것도 빨리 생겼으면 좋겠어요",4,0,2.3.0,2024-02-26 10:27:29,,,2.3.0
170,170,bdcb4271-6a30-4a63-8110-31d81e531799,Lubics,https://play-lh.googleusercontent.com/a-/ALV-UjWHwPSVVumr8UbLrWw2j9nMTEI0pmgOoF8-RKnaAEtTdA,"치지직 앱은 현재 많은 방송인들이 활동하는 플랫폼으로 성장하고 있지만, 방송 추천 방식의 문제로 인해 신입 방송인들의 노출 기회가 제한되고 있는 상황입니다. 현재 추천 목록이 시청자 순으로만 정렬되어 있어서, 인기 있는 방송인들이 계속해서 상위에 노출되고 있습니다. 이를 해결하기 위해 방송 카테고리를 도입하여 사용자가 관심 있는 카테고리를 선택할 수 있도록 하는 것이 중요합니다. 다양한 카테고리를 제공하여 시청자들이 자신의 취향에 맞는 방송을 쉽게 찾을 수 있도록 해야 합니다. 이미 유명한 방송인들의 방송이 계속해서 상위에 노출되고 있습니다. 이를 해결하기 위해 추천 알고리즘 시스템을 개선하여 시청자의 관심과 선호도를 반영하는 방향으로 바꿔야 합니다. 이를 위해서는 사용자의 시청 이력, 관심사, 평가 및 피드백을 종합적으로 고려하여 맞춤형 추천을 제공하는 시스템을 구축해야 합니다. 방송 추천 방식을 개선하여 사용자들이 더 만족할 수 있는 서비스를 제공해주십시오.",5,0,2.2.3,2024-02-24 09:05:22,,,2.2.3
171,171,eb80d1e1-df27-4931-8695-3e2e75b6f108,강세정,https://play-lh.googleusercontent.com/a-/ALV-UjXQiStAdG9MihSTKqf_gHoYc_xNEq3yjH2bGk9ydTBrHqI,"일단 베타라는 점을 감안하면 만족스러운 어플입니다. 시청하던 스트리머가 치지직 테스터가되서 방송하고있어 같이 넘어왔는데 그전보다 후원하는 기능도 너무 간편하고(일명 딸깍후원ㅋㅋ) 이전에도 네이버페이 플러스멤버십등 이용하던 유저라 이 인터넷방송 어플만큼 간편한 인터넷방송은 없었네요 ㅎㅎ 아직 구독기능, 방송전체화면에서 채팅창볼수있는기능, 화면옆 다른방송의 상태(ex시청자수,방송카테고리등),방송화면 한번눌렀다고 정지되는기능 등에 불편함을 느끼지만 이것또한 베타니 이해하며 추후에 고쳐나가실거라고 믿습니다.",5,2,2.0.3,2023-12-26 01:59:42,,,2.0.3
172,172,eeb99e9f-db60-43af-9abb-144377dca3ef,Mahanaim마하나임,https://play-lh.googleusercontent.com/a-/ALV-UjU-dGpwjt0vVStH_nGeYL-SejVnzAhtiBkfkSDfUokLNg,주요 기능의 부재가 아쉽습니다. 카테고리별 찾기(게임-종류별/음악/저스트채팅...) 시청자수 낮은 순/ 높은 순/ 등 정렬 기준 배경색 선택(화이트/블랙) 등... 추가로 네이버 라인에서 구매한 이모티콘을 여기서도 사용할 수 있으면 좋을것 같습니다.,4,0,2.0.1,2023-12-20 06:59:39,,,2.0.1
173,173,cca8645f-2c59-426f-85f0-4bb7a58eb469,닉네임짓기귀찮,https://play-lh.googleusercontent.com/a-/ALV-UjURJEBgI4aneU3KeQh54UB1rGQGm9mbFgNYl8rVMMUWrAI,이벤트를 할꺼면 앱에서도 구독이 되게 하던가 하지 앱에선 시도조차 불가능한 반쪽짜리 이벤트에 의미가 있다고 봅니까 그리고 팔로우중인 방송 리스트를 만들고 그밑에 추천채널 리스트를 만들어주면 좋겠네요,3,1,2.3.0,2024-02-26 11:52:19,,,2.3.0
174,174,5f3089c6-b4f5-43bb-a45b-773efc3a33b6,슈퍼계정,https://play-lh.googleusercontent.com/a-/ALV-UjX9WDc4_X7hVRBZdfGnQ22Xeniz3-HisjSN9Z-gg6VMVes,다좋습니다 피드백을하자면 1. 다크모드 설정 다크모드 호불호가 있기 때문에 설정 가능하게 해주시면 좋겠구요 2. 자기가쓴 댓글 맨 위에 표시 영상에 제가 쓴댓글을 찾을려면 한참을 뒤져야 합니다. (제가쓴 타임라인을 보고싶은데 ㅠㅠ) 3. 라운지랑 분리해줬으면 좋겠어요,4,2,2.2.3,2024-02-19 18:10:11,,,2.2.3
175,175,46099140-665c-4c62-bce0-602eac6b4933,김현우,https://play-lh.googleusercontent.com/a/ACg8ocIuVUIg8nzqmUZUw9rBcyyz2dS84SubvYQqp0AcKZ9t=mo,"사람들 말처럼, 화면을 만질 때마다 소리와 밝기가 바뀌는 게 불편해요. 환경설정을 통해 끌 수 있게 해줬으면 좋겠습니다. 어플에 들어갔을 때 뜨는게 방송 중인 팔로우 채널이었으면 좋겠어요. 웬 모르는 사람이 떠있는거 보기 안 좋아서 밑으로 치워주기를 바랍니다. 앱 자체도 이제 처음쓰고 복잡해서 알아가는 중이지만 차라리 유입과 잘 어우러지고 바뀌어가며 새로운 문화를 만들기를 바랍니다. 그게 장기적으로 회사한테도 더 좋겠죠. 그리고 이런 말 하기 좀 그렇지만.. 웬만하면 트위치를 참고하고 배웁시다. 더 나은 점이 많다는 걸 인정하고 가져와야죠.",3,0,2.0.1,2023-12-21 08:57:32,,,2.0.1
176,176,cf93704c-581d-467c-9768-0297ae8355ba,dawnKin,https://play-lh.googleusercontent.com/a-/ALV-UjWQWq0Wp_6RHwyGhGqKALHeBibRrrVqvwv269MxVcKy15I,다시 리뷰 적습니다.. 메인화면에서 팔로우중인 사람들 하다못해 방송제목이라도 보여줘야지 아이콘만 켜져있고 정작 팔로우 안한 사람들 방송리스트는 제목이랑 카테고리 심지어 썸네일까지 보이는 이거 뭐죠 말이 안되네요 너무 불편합니다 그리고 메인화면 가로모드도 만드시구요... 메인화면에 불편한게 너무 많네요 그래도 개선은 조금씩 잘 해나가고 있기도 하고 정식오픈도 아니니까 기다리겠습니다 반영해주세요,4,0,2.1.0,2024-01-08 16:06:15,,,2.1.0
177,177,823a12b4-d8bc-4bfe-bb22-16865f20b8c6,심심 (2simsim2),https://play-lh.googleusercontent.com/a-/ALV-UjUeOXTn3IarHsERGZRW4DdealjR4Frlokiy4R1Hbn4PhGM,1. 백그라운드 오디오가 오락가락함 듣다가 갑자기 끊길때도 많았음 폰문제는 아님 트위치 볼 때는 한번도 끊긴적 없음 백그라운드 오디오로 보다가 영상 화면 보려고 최근 앱을 열어서 치지직에 들어가면 내가 보던 방송 화면이 아니라 치지직 켰을 때 처음 화면임 2. 팔로우를 했으면 팔로잉중인 채널이 최우선으로 떠야지 왜 듣보잡들 채널이 먼저 떠서 한참을 내려야 팔로잉중인 채널을 볼 수 있는거임? 네이버 웹툰만 봐도 관심웹툰 설정한것들은 우선해서 볼 수 있는데 같은 회사 아님? 이건 진짜 시청자 입장을 단 한번이라도 생각해봤으면 해결될 문제인데 상식적으로 방송을 자기가 팔로우한 자기가 좋아하는 채널을 보고싶지 듣도보도 못한 방송인들을 굳이 먼저 보겠음? 애시당초 트위치 시청자들을 흡수하려고 했으면 이 문제는 해결해놔야지 트위치 키면 맨처음 보이는게 팔로잉중인 채널인데 좀 시청자 생각 좀 하셈,1,11,2.0.3,2023-12-29 06:25:51,,,2.0.3
178,178,1c8ad083-a65a-47e7-982a-bcdff8aca3df,Uri,https://play-lh.googleusercontent.com/a/ACg8ocJj-_s_4XUXD_FmkGb0OiHTIup9va2bkwRGQWlyGuk=mo,추가 업데이트 요구사항 : 1. 다시보기 시청 시 그전 시청시간이 저장되어서 이후에 또 들어가도 이전시간에서 재생되었으면 좋겠습니다. 2. 스트리머 생방송 시 방송 시작시간이 있었으면 좋겠습니다. (4시간전 방송시작) 활발한 업데이트 감사합니다😊,4,0,2.2.0,2024-01-29 12:19:32,,,2.2.0
179,179,d88baf82-dd34-4fcb-a62a-9f4d2ff24b9b,김철수,https://play-lh.googleusercontent.com/a-/ALV-UjX5B64UwW0EY0bV512F1hYhk4PWugUh6sZxq8Fx-Gs0b7E,"업데이트 하고 나서 일반 채팅설정이랑 유료채팅 목소리 변경, 구독아이콘 변경등 설정관련이 하나도 안됩니다. 뭘건드린겁니까 대체? 몇번을 삭제 재설치 해도 소용없네요",1,6,2.3.0,2024-02-26 12:14:13,"안녕하세요. 치지직 안드로이드 개발팀 입니다.
현재 테스터분들의 참여로 원인이 파악되었으며 곧 수정 될 예정입니다.
소중한 의견 감사합니다.",2024-02-28 07:52:37,2.3.0
180,180,2945d912-90f7-44d9-9bf6-4aee75942349,T kor,https://play-lh.googleusercontent.com/a/ACg8ocIj3G5FHMnBwxl4WevBAGQj7qDVB1E-fTcX-m8xaHZq=mo,아직 베타지만 휴대폰에서는 너무 좋습니다. 하지만 아이패드에서 홈화면이 가로가 안된다거나 방송화면 가로모드가 한쪽으로 고정되서 다시 껐다 켜야하는 불편함들 수정만 하면 더 좋겠습니다!! :),4,1,2.2.3,2024-02-14 12:12:12,,,2.2.3
181,181,328687c6-e24f-470b-8c52-d45293dcac5c,Night EG,https://play-lh.googleusercontent.com/a-/ALV-UjWQBgrlEGPr_NrUpP_owB-pRkthY0kpu8l3G3485Joctqw,"치지직 잘 이용하고 있습니다. 하나 요청사항? 권의? 하자면 다시보기 영상 찾을때 특정 단어 검색한 다음 동영상 부분에 들어가보면 막 시간 엄청 지난? 영상이랑 최근꺼랑 같이 검색되는데 [ 검색할때 조회수, 업로드 날짜 등등 이렇게 구분해서 검색할 수 있게 해주셨으면 좋겠어요~]",5,1,2.2.3,2024-02-15 14:03:42,,,2.2.3
182,182,451c52cd-5b62-43c9-a240-e03359527ebf,원주,https://play-lh.googleusercontent.com/a-/ALV-UjW0EzwIO8Ux1XBngvQORB5wHl2QtpUj4cuZYQHIpN3Dig,모바일 ui가 너무 복잡해요 간단하게 첫화면에 팔로잉 방송채널이 뜨는게 좋아보여요 그리고 가로모드에서 채팅키면 화면이 너무 작게 보여요 채팅이랑 화면 비율을 조절할 수 있었으면 좋겠어요,2,1,2.1.1,2024-01-22 21:44:07,,,2.1.1
183,183,795d27d2-2c5d-4027-be3b-d260a34f573d,이건국,https://play-lh.googleusercontent.com/a/ACg8ocJaXKsa9WrtdIE8V2YKth-nt6SLqpZgrd2X6nxnJiO0=mo,타 플랫폼으로 봣을때 버퍼링이 없는데 치지직으로만 다시 틀면 같은 방송이여도 버퍼링이 심합니나 화질을 낮춰도 문제가 있습니다,2,1,2.3.0,2024-02-26 11:02:55,,,2.3.0
184,184,22cedfdc-25d3-472c-8f39-2a50410602f9,J Ki,https://play-lh.googleusercontent.com/a/ACg8ocLAhGN8YcZTmAxTF9PDKFYbD9EKPBCDSXMXvKatwE20=mo,"로그인 없이도 시청할 수 있게 해주세요. 아니면 '내휴대폰의 네이버앱 일회용번호'를 이용해서 , 안전하게 외부컴퓨터나 타인의 스마트기기에서도 로그인할 수 있게 일회용 로그인 기능을 적용시켜 주세요. 지금 외부컴퓨터에서 비밀번호 입력없이 네이버앱 일회용번호로 안전하게 로그인할 수 있잖아요? 그걸 치지직 어플에서도 가능하게 적용시켜주세요.",5,3,2.2.0,2024-01-26 14:15:21,,,2.2.0
185,185,a1d7e889-7d78-42f1-9dc6-2dccdd28d005,면,https://play-lh.googleusercontent.com/a-/ALV-UjWQoxvNfXdQciUVjW1XMj6xiX7_cYwLrT54kUbcke4F3Yo,좌 밝기 조절 우 볼륨 조절 엄청 불편합니다 쓸데없는 기능입니다 없어졌으면 좋겠어요 화이트 버전은 없나요? 너무 어두워서 눈이 아픕니다,2,3,2.2.3,2024-02-13 17:42:45,,,2.2.3
186,186,2f47bfa5-61a2-4c78-98dd-1dee7d8355a0,P R,https://play-lh.googleusercontent.com/a-/ALV-UjVU_Vns7BE4IUTdacEl1W5FlzCO654PFSHSQGB_t8dbSqM,"현재 팔로우된 방송인들이 무슨 방송을 하는지 한눈에 보는 탭이 없음. 다른 방송 플랫폼은 다 있는데 이런 앱 처음 봄. 그래서 팔로우 많으면 일일히 다 들어가 봐야하고, 그게 귀찮아서 팔로우 잘 안하거나 위에 뜨는 사람 몇몇만 확인하고 나감. 추천이 많이 뜨긴 하는데 결국 내가 보려던 방송인부터 확인할 수 없으면 불편하고 결국 이용하기 꺼리게 됨",3,0,2.2.3,2024-02-20 16:45:02,,,2.2.3
187,187,13b170b7-5f97-416a-8231-6e4b2027b31f,살곰,https://play-lh.googleusercontent.com/a-/ALV-UjVjhR34H4CZydvXAjQ3Es4Melaxj-cvEX883WLuzia_exc,"트위치 기능들 더 필요함. 특정 눈살찌푸려지는 스트리머들 차단 기능, 전체화면 해제 시 가로 비율 유지, 즐겨찾기 게임 추가 시 편의성 및 접근성 개선 필요",3,0,2.2.3,2024-02-14 03:47:03,,,2.2.3
188,188,f40c1bb2-6098-40ca-8145-2d5ad5f4b863,멍구굴,https://play-lh.googleusercontent.com/a-/ALV-UjUCrK-pJPzB306iHUhGkFMIr0VpVTF6x5d5PLlqxwK_PQw,1.팔로우 목록만 미리보기로 볼 수 있으면 좋겠어요. 팔로우 채널이 어떤 방송을 하는지 구분하기가 너무 어려워요. 2.다시보기에 실시간 채팅 내역이 있으면 좋겠어요. 3.다시보기를 보던 곳 부터 이어서 볼 수 있으면 좋겠어요.,3,2,2.2.3,2024-02-14 09:30:44,,,2.2.3
189,189,326689c3-f789-4522-ba3e-e2026170281b,지혜미,https://play-lh.googleusercontent.com/a-/ALV-UjUIGovbh43ykSW0SRWdEYEYeScUCqZRTkfIbO4mHtm-9DE,버퍼링이 너무 심해요... 다른 플랫폼은 멀쩡한데 치지직만 자꾸 이렇게 버퍼링이 걸리나요... 5초에 한 번씩 버퍼링이 걸려서 방송을 시청하기가 불가능할 정도예요 제발 좀 고쳐주세요...,2,2,2.2.3,2024-02-23 06:30:17,,,2.2.3
190,190,a5421b52-9208-434a-8a01-ef0c56078b10,성종,https://play-lh.googleusercontent.com/a-/ALV-UjVFsX5dHF9XDq91xqIe2Z_hpo5U1CrjDIpCSd94pnBKCS4,"휴대폰 배터리 소모도 빠르고 앱이 너무 무겁습니다. 원래 있던 네이버 게임에 치지직 기능을 더해서 그런 것 같은데, 네이버 게임과 치지직을 분리했으면 좋겠습니다.",4,0,2.2.3,2024-02-17 04:07:56,,,2.2.3
191,191,1c1211cc-b97d-420a-b07b-4d121af78245,홍윤,https://play-lh.googleusercontent.com/a-/ALV-UjX2Oy5TFG2xOaPvkb4IVPOa4fcv8O7jSnlMhwXmHySnfHY,어플은 좋으나 팔로우한 채널부터 우선적으로 보여주시는방식으로 개선바라고 pip모드없이도 화면을 내릴수있게 해주세요 그리고 시청하지도 않은 방송인이 왜 자꾸 검색누르면 최근에 시청한 방송이라고 나오는건가요 그리고 차단한 방송은 추천목록에 안뜨게 변경 부탁드립니다,5,1,2.0.3,2023-12-26 19:18:09,,,2.0.3
192,192,2bbe8d8c-5602-4c22-b515-f985cf03a9a4,쿠루쿠,https://play-lh.googleusercontent.com/a-/ALV-UjWuKK5TIBugvIJ3FElPxq2dCrnWsoqK3t7T2mVjdBGx16E,치지직 데이터를 너무많이 잡아먹어요. 요즘 많이들 말나오고 있습니다. 이점 개선되면 좋겠어요. 그리고 중간중간 끊기는것도 좀 자주 있어요.,3,1,2.2.3,2024-02-21 01:13:44,,,2.2.3
193,193,9aa51116-ef7f-4a1b-aae8-4e952e43ac3b,최강의어그로,https://play-lh.googleusercontent.com/a-/ALV-UjXiWBOxnH8w9Q3D30iOiQqUt_az8NztEIzv7JYU540Smog,좌우 소리조정 및 밝기조절 삭제부탁드려요 화면 작게하고 다른앱 켜서 볼일보려는데 재대로 내려지지도않고 이랬다가 저랬다가 장난질하는것도아니고 이거 네이버스트리밍때도 그랬는데 고집을안꺾는건가 일부러 그러는건가 똑바로좀하세요 개짜증나요,1,6,2.2.3,2024-02-13 20:39:53,,,2.2.3
194,194,01ab3114-50d5-4acf-a252-9ad2fcbbf277,메가런쳐킬가드라,https://play-lh.googleusercontent.com/a-/ALV-UjUbILUD12Apmnk9UZB94Z2idOKJsnd00D-xY7mvY8oB9Vc,트위치와는 달리 미성년자 방송이 안되는건 이제 막 방송을 시작하려는 고딩에겐 좀 많이 아쉽지만 처음 오픈베타때 1080p화질과 여러 이벤트를 열어주는게 좋았고 무엇보다 접근성이 쉬워서 좋았습니다 치지직 응원합니다! 파이팅,4,1,2.2.3,2024-02-26 16:49:45,,,2.2.3
195,195,38f386b6-cfc6-43c5-8183-1c4f63b927e7,Junsang Park,https://play-lh.googleusercontent.com/a-/ALV-UjVg50Mo-zcPpVhiwAzhs2_isnW4LDIo6Q9g7EglJqKVlqw,이거 pip상태에서 채팅칠수도있게 가능한가요? 아니면 채팅서버만 따로 팝업 아이콘 가능하게 기능 추가가 될까요? 나쁘진않은데 그래도 개발기간이 트위치보다 짧다보니 비교될수밖에 없다고 생각하긴 합니다,5,0,2.2.3,2024-02-15 08:20:32,,,2.2.3
196,196,7f84d694-9683-4e38-94ae-b6db3b304bd3,김유진,https://play-lh.googleusercontent.com/a-/ALV-UjUzTDF8w4eN4FydRoRYCSdlWpyofDiL9_57Y9KFM2j6bQ,"제가 보기엔 화질 좋아진거 말곤 다 못합니다 오류들도 좀 있고 글씨체 가 좀더 커졌으면 좋겠습니다 그리고 19금 제한 기능 전 이해가 잘 안됩니다 그냥 없애는게 더 좋아보입니다 19금 컨텐츠 될만한게 아닌데도 19금 걸리고 등등 딱히 좋다곤 생각이 안되네요 걍 트위치처럼 ""특정 시청자 대상"" 이라고 하는게 더 좋아보입니다 그리고 또 트위치 처럼 포인트 기능을 넣는것도 좋아보입니다 (트위치 처럼 사람들과 같이 놀수있는 기능 도 있으면 좋겠네요 이미 있는지 아닌지 모르겠지만) 확실한건 아직 트위치를 이길만한 플랫폼은 없네요",2,1,2.2.3,2024-02-22 20:01:31,,,2.2.3
197,197,e5e3d38b-5a6f-46bf-9e72-e18bf351c0db,역행주,https://play-lh.googleusercontent.com/a-/ALV-UjVQWnUGQ8EYu3dgX92XrgM5udaEbx2AJWovsVoCTnDnkEc,잘쓰고 있긴한데 방송 다시보기 시간을 늘려주실 수 있나요? 약 14시간했던 방송이 다시보기에는 12시간까지만 기록되어있고 그 뒤는 다 짤려있더군요 뒷부분을 볼 방법도 없어보이던데 12시간까지만 해놓은 이유가 있을까요?만약 늘려줄 수 있다면 최소 24시간까지는 해야하지 않을까요 그게 오래 방송하는 분들에게도 더 좋을거고 다시보기를 보는 사람들도 못봤던 부분들을 볼 수 있을테니까요,5,1,2.0.4.1,2024-01-03 02:05:33,,,2.0.4.1
198,198,500b10d6-a8a7-4d09-8347-f77a1ef4d525,forest “forest9311” 93,https://play-lh.googleusercontent.com/a-/ALV-UjVJcWe9R816xjeq7h-UgEurNOnxvxkeuCZhHaj2Zc-vhg,다 좋은데 테블릿은 진짜 언제까지 시작할때 바로 가로로 안해주는건지 궁금하네요 나우인가 그때부터 시작하면 가로로 안보여주고 꼭 세로로 돌려서 보고 동영상보면 다시 가로로 돌리고 너무 귀찮음;; 이것좀 세로모드 고정을 넣어주던가 해주세요,4,1,2.0.1,2023-12-20 11:52:18,,,2.0.1
